,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
11,Wed May 04 17:00:11 +0000 2022,"@AltcoinGordon $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4022",0,0,DeboMalony,3,1521897490668298241
12,Wed May 04 17:00:08 +0000 2022,"@im_fuckin_here @sadgavv $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2015",0,0,SuMin20220030,4,1521897476739186689
13,Wed May 04 17:00:07 +0000 2022,"@1goonrich Facts!
Soon @ManipulateCoins will have its own #blockchain where every utility can be found! Its not easy but the team is determined. 
Whales supporting the project. Sitting at 300k mcap right now.
#manipulatecoins
#bnb #ETH #cro #binance #btc",0,0,free_wagner,32,1521897472716513280
14,Wed May 04 17:00:06 +0000 2022,"Ethereum - ETH
Price: $2,855.21
Change in 1h: +0.3520525%
Market cap: $344,465,179,646.82
Ranking: 2
#Ethereum #ETH",0,0,topcryptostats,4610,1521897468668960768
15,Wed May 04 17:00:03 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 54 gwei
Avg: 54 gwei
High: 55 gwei

Opensea: Sale
Low: $31.19
Avg: $31.19
High: $31.77

Uniswap V3: Swap
Low: $28.45
Avg: $28.45
High: $28.97

USDT: Transfer
Low: $8.34
Avg: $8.34
High: $8.50",0,0,Erc20Gas,658,1521897455012524036
16,Wed May 04 17:00:03 +0000 2022,"@1goonrich @CometCalls @OfficialTravlad $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4021",0,0,DeboMalony,3,1521897454421090308
17,Wed May 04 17:00:03 +0000 2022,"@Kadosarr @MeetMiamiHeat @CryptoGemsCom @AltcoinWorldcom $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2014",0,0,SuMin20220030,4,1521897453590806528
18,Wed May 04 17:00:02 +0000 2022,"1 #BTC = 39311.0009 #CHF
1 #ETH = 2867.1408 #CHF
1 #DOGE = 0.128916964 #CHF
sources: @binance @bity",0,0,Bobe_bot,170,1521897451564765188
19,Wed May 04 17:00:01 +0000 2022,"#BTC $39208  $BTC
#ETH $2858.41  $Eth
#BNB $393.37  $Bnb",0,0,Pricecrypt0,95,1521897447752192000
20,Wed May 04 17:00:01 +0000 2022,"Are NFTs Good?
#nfts #nft #nftart #nftartist #nftcollector #cryptoart #digitalart #nftcommunity #art #crypto #ethereum #blockchain #cryptocurrency #cryptoartist #opensea #nftcollectors #bitcoin #nftdrop #nftcollectibles #artist #d #eth #openseanft #nftartists #artwork",0,0,areNftsGood,9,1521897445772300294
21,Wed May 04 17:00:01 +0000 2022,"#Cryptocurrencies Current Prices:

#Bitcoin
$ 39179.48
€ 37125.15

#Ethereum
$ 2857.43
€ 2709.49

#Cardano
$ 0.8336
€ 0.7901

#blockchain #BTC #ETH #ADA #tokens #smartcontracts",0,0,valueofcrypto,493,1521897444962930689
22,Wed May 04 17:00:00 +0000 2022,"Hi #NFTCommunity &amp; #ETH fam'
I'm Fldvs, a professional video editor &amp; motion designer 📽️
I propose my skills to help #NFT projects on their visual communication: creating video edits (teasers...) or animate NFTs for #giveaways... also work with NFT holders.

DM me💎#NFTProject",0,0,Fldvs_Nfts,397,1521897442257608707
23,Wed May 04 17:00:00 +0000 2022,"Top 10 #Cryptocurrency Live Prices: 
(01:00 PM . May 04,2022)

#BTC $39149.60
#ETH $2855.21
#BNB $393.00
#DOGE $0.13
#SHIB $0.0000206739
#AXS $29.65
#MANA $1.52
#UNI $7.17
#GM $0.0000153139
#KISHU $0.0000000009

Comments! Which coins would like to be listed?",0,0,StoreFiAi,767,1521897441905332234
24,Wed May 04 16:59:57 +0000 2022,"@biquet_papaye @Trader_XO $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2013",0,0,SuMin20220030,4,1521897430564085760
25,Wed May 04 16:59:56 +0000 2022,"@1goonrich @WackyWhalesNFT $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4020",0,0,DeboMalony,3,1521897424251408384
26,Wed May 04 16:59:55 +0000 2022,"Show your art ! Drop your nft

Shill me your nft
#shill #CleanNFT #NFTCommunity #tezos #ETH #NFTs #opensea #OpenSeaNFT  #NFTshill

I'll buy from my followers",0,0,w3bxstudio,340,1521897423588630529
27,Wed May 04 16:59:52 +0000 2022,"@ShitcoinSavior @Trader_XO $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2012",0,0,SuMin20220030,4,1521897407348637696
28,Wed May 04 16:59:47 +0000 2022,"@1goonrich @DogelonMars @DogelonMarsNFTs $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4019",0,0,DeboMalony,3,1521897388864114689
29,Wed May 04 16:59:45 +0000 2022,"@Shitcoins4_life @FirstSquawk $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2011",0,0,SuMin20220030,4,1521897381864030208
30,Wed May 04 16:59:45 +0000 2022,@BanklessHQ #ICP is going to eat #ETH's lunch and there is nothing yiu can do about it :),0,0,ICP_Updates,3488,1521897379900833800
31,Wed May 04 16:59:44 +0000 2022,🎁 #Giveaway with DeInvisibleGods (69.69%) 🎁Prizes:🏆 $50 #ETH #SolanaTo Enter:1⃣Follow DeInvisibleGods &amp;amp; NFTRareGem…,0,1,JaredLyly,1,1521897375270285313
32,Wed May 04 16:59:40 +0000 2022,@TheShibLord1 $KIBA will restore integrity to the meme tokens. #KIBAKREW #KIBARMY #KIBAKOMMUNITY #KIBARABOLIC  #KIBAINU #CRYPTO #Dextools #ETH #BINANCE  #BTC  #Altcoins #CoinGecko #CEX #Cryptocom  #Crypto #cryptocurrency #Altseason #Altcoin #Meme,0,0,kibataco,82,1521897358212091905
33,Wed May 04 16:59:39 +0000 2022,"@StackChill @AndyW3210 @RSimnjanovski @IoniAppelberg $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2010",0,0,SuMin20220030,4,1521897355783847938
34,Wed May 04 16:59:37 +0000 2022,"⬇️  Drop your Ethereum address  ⬇️

I wonder how degen this community today 🌕🌕 

#ethereum #eth #ethereumNFT #giveaway #airdrop",0,0,SBagsalot,315,1521897346744799232
35,Wed May 04 16:59:37 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4018",0,0,DeboMalony,3,1521897345683755008
36,Wed May 04 16:59:33 +0000 2022,"@0xbitpunk @ShitCoin_Holder $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2009",0,0,SuMin20220030,4,1521897328390832128
37,Wed May 04 16:59:29 +0000 2022,"@cotti_fi @TheCryptoTulip $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2300",0,0,mryoso22903394,0,1521897314205704193
38,Wed May 04 16:59:29 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4017",0,0,DeboMalony,3,1521897313521840128
39,Wed May 04 16:59:27 +0000 2022,"@Shitcoins4_life $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2008",0,0,SuMin20220030,4,1521897303413764096
40,Wed May 04 16:59:27 +0000 2022,"Vitalik Buterin, #Ethereum Founder put it at SFF 2021, 👉 ‘the future is not financial or non-financial, but mixed financial’

📈 The layer created by Web 3.0 generates a #decentralized bridge between both worlds.

At @atixlabs we work to connect both.",0,1,AtixLabs,421,1521897302394171394
41,Wed May 04 16:59:22 +0000 2022,"@1goonrich @AvogeAVAX $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4016",0,0,DeboMalony,3,1521897285067628544
42,Wed May 04 16:59:19 +0000 2022,"@Lynxabi @BitcoinLessons_ @RevolutApp $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2007",0,0,SuMin20220030,4,1521897270824009728
43,Wed May 04 16:59:19 +0000 2022,"Current #Ethereum Price: $2,858.20 📈",0,0,Ethereum_Hourly,202,1521897270094016512
44,Wed May 04 16:59:17 +0000 2022,"Who’s in charge in choosing coins for coinbase needs to be sacked! 

#crypto #cryptocurrency #Bitcoin #blockchain #Coinbase #dogecoin #shibainu #BabyDoge #cryptogems #follow #like #ETH #Solana #XLM #Stellar #elon #elonmusk #tesla #shiba #ada #doge #Binance #apecoin #Shiryo",0,0,AstinCrypto,6,1521897264138137602
45,Wed May 04 16:59:15 +0000 2022,Slow 25 | Normal 30 | Fast 52.6 | Instant 73.2 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1201,1521897255359422470
46,Wed May 04 16:59:15 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4015",0,0,DeboMalony,3,1521897254856056834
47,Wed May 04 16:59:13 +0000 2022,"@thehahabear $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2299",0,0,mryoso22903394,0,1521897245423341568
48,Wed May 04 16:59:13 +0000 2022,"@shitcoin_182 @KarasuFt $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2006",0,0,SuMin20220030,4,1521897244148248576
49,Wed May 04 16:59:08 +0000 2022,"I love that ""if merge"" turned into ""wen merge"" #progress #ethereum",0,0,LenTennyson,0,1521897226410283008
50,Wed May 04 16:59:08 +0000 2022,"@1goonrich @KOGEKCC $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4014",0,0,DeboMalony,3,1521897223411408898
51,Wed May 04 16:59:07 +0000 2022,"Few hours remain for tomorrow's $flux snapshot.
If you keep your tokens outside of @zelcore_io wallet, migrate them NOW. Or transfer and stake then in @CoinMetro
+10% profit just by that.
Visit @RunOnFlux for details.
#luna #avax #eth #Flux #BinanceSmartChain #Crypto #Metaverse",0,0,nordicgr,495,1521897222224453632
52,Wed May 04 16:59:06 +0000 2022,"@AaronAfterAll $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2005",0,0,SuMin20220030,4,1521897217405362177
53,Wed May 04 16:59:04 +0000 2022,"@cotti_fi @TheCryptoTulip $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2298",0,0,mryoso22903394,0,1521897207099981824
54,Wed May 04 16:59:00 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4013",0,0,DeboMalony,3,1521897192616828930
55,Wed May 04 16:59:00 +0000 2022,"@StoicSilverBear $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2004",0,0,SuMin20220030,4,1521897190943506434
56,Wed May 04 16:58:59 +0000 2022,"@CryptoGemsCom Aircoin join us

@NischalShetty @Aircoinreal @ChandlerGuo
#AirCoinDAOLabs #Aircoin #AIR #AirArmy #IloveaairCoin #bsc #bnb #digitalasset #Crypto #AirCash #ElonMusk #Binance #cz_binance #cryptocurrency #100xGems #1000xgem #BTC #ETH #CMC #OKEx #Coinbase #KuCoin",0,0,RockAbalo,1,1521897185318772737
57,Wed May 04 16:58:57 +0000 2022,"@LivePriceCrypto $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2297",0,0,mryoso22903394,0,1521897176582225921
58,Wed May 04 16:58:54 +0000 2022,"@first_defender @rekodi_i @LeDesnozeur @session_app @zooko @ZcashCommGrants $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2003",0,0,SuMin20220030,4,1521897166973050880
59,Wed May 04 16:58:49 +0000 2022,"Good morning y'all 
On the grind waiting for my entry 🤜 
#Bitcoin #Ethereum  #Nft #Different #JCC #TradingTips #CannabisCommunity",0,0,prolificjointz,259,1521897146986864640
60,Wed May 04 16:58:49 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4012",0,0,DeboMalony,3,1521897146500452353
61,Wed May 04 16:58:48 +0000 2022,"@BitcoinRants $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2002",0,0,SuMin20220030,4,1521897142516072453
62,Wed May 04 16:58:47 +0000 2022,"@NickLackey13 $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2296",0,0,mryoso22903394,0,1521897134710493184
63,Wed May 04 16:58:46 +0000 2022,"Network Status: Online

ΞETH Net Load: 🔲🔲🔲🔳🔳🔳 : ✅

⛏ Block Price: 57 Gwei

📈 $ 2,855.55: bearish 🐻
#eth #gas #price",0,1,open__os,27,1521897133099700224
64,Wed May 04 16:58:45 +0000 2022,"📉#ETH | Decreasing 1.37%
Average price for the last hour: ETHUSDT - 2852.7986",0,0,investforecast,388,1521897126371991552
65,Wed May 04 16:58:42 +0000 2022,"@BitcoinLessons_ $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2002",0,0,SuMin20220030,4,1521897116880224256
66,Wed May 04 16:58:39 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4011",0,0,DeboMalony,3,1521897102741229569
67,Wed May 04 16:58:39 +0000 2022,"@cotti_fi @TheCryptoTulip $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2295",0,0,mryoso22903394,0,1521897101315416064
68,Wed May 04 16:58:36 +0000 2022,"@BitcoinLessons_ $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2001",0,0,SuMin20220030,4,1521897090863235072
69,Wed May 04 16:58:32 +0000 2022,"@1goonrich @Croge_CRO $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4010",0,0,DeboMalony,3,1521897072282193922
70,Wed May 04 16:58:27 +0000 2022,"@Shitcoins4_life $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
2000",0,0,SuMin20220030,4,1521897054104338433
71,Wed May 04 16:58:25 +0000 2022,@1goonrich @MiloInu Let's go the moon 🔥🔥🚀🚀@MiloInu #BSC #BSCGEMS #CRYPTO #bitcoin #eth #binance,0,0,thoix_win,150,1521897043333349376
72,Wed May 04 16:58:24 +0000 2022,"Trade #2 - Entered 2813 - Closed 2863 - 
Profit: $152 - Total Balance $1212. Up 20.12 % on the account. #gm #crypto #margin #trading #leverage #eth",0,0,GmGambit,2,1521897039277268997
73,Wed May 04 16:58:22 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4009",0,0,DeboMalony,3,1521897031899439105
74,Wed May 04 16:58:20 +0000 2022,"@DolCreative $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2294",0,0,mryoso22903394,0,1521897024928755713
75,Wed May 04 16:58:15 +0000 2022,"@Mister_Ch0c $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
1999",0,0,SuMin20220030,4,1521897004322148352
76,Wed May 04 16:58:15 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4008",0,0,DeboMalony,3,1521897001557839875
77,Wed May 04 16:58:14 +0000 2022,"@AlzdFrnaz @Ralvero @StarlinkInu @cz_binance @davidgokhshtein @cryptocom ready for a trip to another galaxy where you can use your #CROrewards that you have earned from @StarlinkInu? 

#StarlinkInu #CRORewards #TheFirst #nfts #nft #nftart #nftcommunity #nftcollector #nftartist #cryptoart #digitalart #art #crypto #ethereum #blockchain #opensea",1,0,Snz_gfp,282,1521896997061595137
78,Wed May 04 16:58:13 +0000 2022,"@cotti_fi @TheCryptoTulip $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #2293",0,0,mryoso22903394,0,1521896993374994433
79,Wed May 04 16:58:10 +0000 2022,"@SpiritualLoser @NeilJacobs @cz_binance $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH 
1998",0,0,SuMin20220030,4,1521896980263616512
80,Wed May 04 16:58:06 +0000 2022,Amazing 🔥🚀In 2022 the number of #NFT  collections in the #Ethereum network has doubled 🚀🚀Drop the nft you would like…,0,0,edwina_nell,5,1521896966296195073
81,Wed May 04 16:58:06 +0000 2022,"@1goonrich $PIGEON
- The most hyped memecoin on Ethereum
 The marketing continues  and it has strong community who support this project. Before going in DYOR always !! 
🐦 trusted dev
🐦hype community
🐦massive marketing on going
#ETH #PIGEON

Telegram:@PIGeonETH
Twitter: @PIGeonETH #4007",0,0,DeboMalony,3,1521896964509609984
